"","capital","capitalLabel","coordinate_location","capital_of","capital_ofLabel","country","countryLabel"
"861","http://www.wikidata.org/entity/Q3344926","Aveiro (city)","Point(-8.65 40.633333333)",NA,NA,"http://www.wikidata.org/entity/Q45","Portugal"
"862","http://www.wikidata.org/entity/Q3410901","Alajuelita","Point(-84.1019 9.90417)","http://www.wikidata.org/entity/Q200703","Alajuelita Canton","http://www.wikidata.org/entity/Q800","Costa Rica"
"863","http://www.wikidata.org/entity/Q3410901","Alajuelita","Point(-84.0995923 9.9034638)","http://www.wikidata.org/entity/Q200703","Alajuelita Canton","http://www.wikidata.org/entity/Q800","Costa Rica"
"864","http://www.wikidata.org/entity/Q3683885","Colón","Point(-84.2620424 9.9096293)","http://www.wikidata.org/entity/Q1935206","Mora Canton","http://www.wikidata.org/entity/Q800","Costa Rica"
"865","http://www.wikidata.org/entity/Q3753338","Zazana",NA,"http://www.wikidata.org/entity/Q821546","Bit Bahiani","http://www.wikidata.org/entity/Q821546","Bit Bahiani"
"866","http://www.wikidata.org/entity/Q3894902","Papremi",NA,NA,NA,"http://www.wikidata.org/entity/Q79","Egypt"
"867","http://www.wikidata.org/entity/Q3947744","San Pablo","Point(-84.0451216 9.6837292)","http://www.wikidata.org/entity/Q196346","León Cortés Castro Canton","http://www.wikidata.org/entity/Q800","Costa Rica"
"868","http://www.wikidata.org/entity/Q3947744","San Pablo","Point(-84.04 9.684166666)","http://www.wikidata.org/entity/Q196346","León Cortés Castro Canton","http://www.wikidata.org/entity/Q800","Costa Rica"
"869","http://www.wikidata.org/entity/Q3947745","San Pablo","Point(-84.4551652 9.9047417)","http://www.wikidata.org/entity/Q196257","Turrubares Canton","http://www.wikidata.org/entity/Q800","Costa Rica"
"870","http://www.wikidata.org/entity/Q3947745","San Pablo","Point(-84.44 9.907222222)","http://www.wikidata.org/entity/Q196257","Turrubares Canton","http://www.wikidata.org/entity/Q800","Costa Rica"
"871","http://www.wikidata.org/entity/Q3948919","Santa Ana","Point(-84.1759787 9.9319879)","http://www.wikidata.org/entity/Q1935190","Santa Ana Canton","http://www.wikidata.org/entity/Q800","Costa Rica"
"872","http://www.wikidata.org/entity/Q4803191","Asaak",NA,"http://www.wikidata.org/entity/Q1986139","Parthian Empire","http://www.wikidata.org/entity/Q1986139","Parthian Empire"
"873","http://www.wikidata.org/entity/Q5316658","Durjaya",NA,"http://www.wikidata.org/entity/Q1108420","Pala dynasty",NA,NA
"874","http://www.wikidata.org/entity/Q5865090","Kapisi",NA,"http://www.wikidata.org/entity/Q6412614","Kingdom of Kapisi","http://www.wikidata.org/entity/Q6412614","Kingdom of Kapisi"
"875","http://www.wikidata.org/entity/Q6063659","A Coruña","Point(-8.4188 43.37126)","http://www.wikidata.org/entity/Q8757","A Coruña","http://www.wikidata.org/entity/Q29","Spain"
"876","http://www.wikidata.org/entity/Q6063659","A Coruña","Point(-8.4188 43.37126)","http://www.wikidata.org/entity/Q436147","A Coruña","http://www.wikidata.org/entity/Q29","Spain"
"877","http://www.wikidata.org/entity/Q7223839","Bianliang","Point(114.340277777 34.793611111)","http://www.wikidata.org/entity/Q43684","Henan","http://www.wikidata.org/entity/Q319460","Northern Song Dynasty"
"878","http://www.wikidata.org/entity/Q7223839","Bianliang","Point(114.340277777 34.793611111)","http://www.wikidata.org/entity/Q319460","Northern Song Dynasty","http://www.wikidata.org/entity/Q319460","Northern Song Dynasty"
"879","http://www.wikidata.org/entity/Q7856199","Turquoise Mountain",NA,"http://www.wikidata.org/entity/Q18608788","Ghurid Empire","http://www.wikidata.org/entity/Q18608788","Ghurid Empire"
"880","http://www.wikidata.org/entity/Q8262638","Establishment of the capital in Valladolid",NA,NA,NA,"http://www.wikidata.org/entity/Q29","Spain"
"881","http://www.wikidata.org/entity/Q10054424","Fengtian Fu","Point(123.41988 41.78825)","http://www.wikidata.org/entity/Q8733","Qing dynasty","http://www.wikidata.org/entity/Q8733","Qing dynasty"
"882","http://www.wikidata.org/entity/Q11947391","Sant Sadurní de l'Heura","Point(2.99189 41.9557)","http://www.wikidata.org/entity/Q13466","Cruïlles, Monells i Sant Sadurní de l'Heura","http://www.wikidata.org/entity/Q29","Spain"
"883","http://www.wikidata.org/entity/Q11955673","Q11955673","Point(44.620868 36.056647)",NA,NA,"http://www.wikidata.org/entity/Q796","Iraq"
"884","http://www.wikidata.org/entity/Q12269651","Arnhem","Point(5.91111 51.98)","http://www.wikidata.org/entity/Q775","Gelderland","http://www.wikidata.org/entity/Q55","Netherlands"
"885","http://www.wikidata.org/entity/Q12489692","Karta","Point(110.400694444 -7.871138888)","http://www.wikidata.org/entity/Q402145","Mataram Sultanate","http://www.wikidata.org/entity/Q402145","Mataram Sultanate"
"886","http://www.wikidata.org/entity/Q12496587","Mandor","Point(109.334638 0.318122)","http://www.wikidata.org/entity/Q3233989","Lanfang Republic","http://www.wikidata.org/entity/Q252","Indonesia"
"887","http://www.wikidata.org/entity/Q35178","Kuwait City","Point(47.98 29.375)","http://www.wikidata.org/entity/Q817","Kuwait","http://www.wikidata.org/entity/Q817","Kuwait"
"888","http://www.wikidata.org/entity/Q633929","Nacaome","Point(-87.483333333 13.533333333)","http://www.wikidata.org/entity/Q867097","Valle Department","http://www.wikidata.org/entity/Q783","Honduras"
"889","http://www.wikidata.org/entity/Q672913","Arkansas Post","Point(-91.349 34.019)",NA,NA,"http://www.wikidata.org/entity/Q30","United States of America"
"890","http://www.wikidata.org/entity/Q696193","Ecbatana","Point(48.516247 34.8065)","http://www.wikidata.org/entity/Q8735","Medes","http://www.wikidata.org/entity/Q794","Iran"
"891","http://www.wikidata.org/entity/Q696193","Ecbatana","Point(48.516247 34.8065)","http://www.wikidata.org/entity/Q3853673","Media","http://www.wikidata.org/entity/Q794","Iran"
"892","http://www.wikidata.org/entity/Q1354","Dhaka","Point(90.396111111 23.716111111)","http://www.wikidata.org/entity/Q330158","Dhaka Division","http://www.wikidata.org/entity/Q902","Bangladesh"
"893","http://www.wikidata.org/entity/Q3624","Addis Ababa","Point(38.736944444 9.027222222)","http://www.wikidata.org/entity/Q940821","People's Democratic Republic of Ethiopia","http://www.wikidata.org/entity/Q115","Ethiopia"
"894","http://www.wikidata.org/entity/Q3624","Addis Ababa","Point(38.736944444 9.027222222)","http://www.wikidata.org/entity/Q2603305","Federation of Ethiopia and Eritrea","http://www.wikidata.org/entity/Q115","Ethiopia"
"895","http://www.wikidata.org/entity/Q3630","Jakarta","Point(106.84513 -6.21462)","http://www.wikidata.org/entity/Q252","Indonesia","http://www.wikidata.org/entity/Q252","Indonesia"
"896","http://www.wikidata.org/entity/Q3630","Jakarta","Point(106.84513 -6.21462)","http://www.wikidata.org/entity/Q188161","Dutch East Indies","http://www.wikidata.org/entity/Q252","Indonesia"
"897","http://www.wikidata.org/entity/Q3630","Jakarta","Point(106.84513 -6.21462)","http://www.wikidata.org/entity/Q523435","United States of Indonesia","http://www.wikidata.org/entity/Q252","Indonesia"
"898","http://www.wikidata.org/entity/Q3640","Ankara","Point(32.85 39.93)","http://www.wikidata.org/entity/Q43","Turkey","http://www.wikidata.org/entity/Q43","Turkey"
"899","http://www.wikidata.org/entity/Q3640","Ankara","Point(32.85 39.93)","http://www.wikidata.org/entity/Q2297724","Ankara Province","http://www.wikidata.org/entity/Q43","Turkey"
"900","http://www.wikidata.org/entity/Q34692","Kingston","Point(-76.793055555 17.971388888)","http://www.wikidata.org/entity/Q651453","Surrey County","http://www.wikidata.org/entity/Q766","Jamaica"
"901","http://www.wikidata.org/entity/Q34692","Kingston","Point(-76.793055555 17.971388888)","http://www.wikidata.org/entity/Q2526023","Colony of Jamaica","http://www.wikidata.org/entity/Q766","Jamaica"
"902","http://www.wikidata.org/entity/Q34820","Santo Domingo","Point(-69.893333333 18.476388888)","http://www.wikidata.org/entity/Q786","Dominican Republic","http://www.wikidata.org/entity/Q786","Dominican Republic"
"903","http://www.wikidata.org/entity/Q34820","Santo Domingo","Point(-69.893333333 18.476388888)","http://www.wikidata.org/entity/Q2499228","Distrito Nacional","http://www.wikidata.org/entity/Q786","Dominican Republic"
"904","http://www.wikidata.org/entity/Q34820","Santo Domingo","Point(-69.893333333 18.476388888)","http://www.wikidata.org/entity/Q3044715","Ozama","http://www.wikidata.org/entity/Q786","Dominican Republic"
"905","http://www.wikidata.org/entity/Q34820","Santo Domingo","Point(-69.893333333 18.476388888)","http://www.wikidata.org/entity/Q11681694","Republic of Spanish Haiti","http://www.wikidata.org/entity/Q786","Dominican Republic"
"906","http://www.wikidata.org/entity/Q98686735","Madinah al-Khatt",NA,"http://www.wikidata.org/entity/Q4165357","Eastern Arabia","http://www.wikidata.org/entity/Q83891","Sasanian Empire"
"907","http://www.wikidata.org/entity/Q101186473","Khanbaliq","Point(116.4 39.933333333)","http://www.wikidata.org/entity/Q7313","Yuan Empire","http://www.wikidata.org/entity/Q7313","Yuan Empire"
"908","http://www.wikidata.org/entity/Q101186473","Khanbaliq","Point(116.4 39.933333333)","http://www.wikidata.org/entity/Q12557","Mongol Empire","http://www.wikidata.org/entity/Q7313","Yuan Empire"
"909","http://www.wikidata.org/entity/Q34261","Port-au-Prince","Point(-72.338611111 18.5425)","http://www.wikidata.org/entity/Q790","Haiti","http://www.wikidata.org/entity/Q790","Haiti"
"910","http://www.wikidata.org/entity/Q34261","Port-au-Prince","Point(-72.338611111 18.5425)","http://www.wikidata.org/entity/Q1434621","Ouest","http://www.wikidata.org/entity/Q790","Haiti"
"911","http://www.wikidata.org/entity/Q34261","Port-au-Prince","Point(-72.338611111 18.5425)","http://www.wikidata.org/entity/Q3044714","Ouest","http://www.wikidata.org/entity/Q790","Haiti"
"912","http://www.wikidata.org/entity/Q34692","Kingston","Point(-76.793055555 17.971388888)","http://www.wikidata.org/entity/Q766","Jamaica","http://www.wikidata.org/entity/Q766","Jamaica"
"913","http://www.wikidata.org/entity/Q31880915","Amarante","Point(-8.0825 41.272777777)",NA,NA,"http://www.wikidata.org/entity/Q45","Portugal"
"914","http://www.wikidata.org/entity/Q31887734","Arganil","Point(-8.054166666 40.218333333)",NA,NA,"http://www.wikidata.org/entity/Q45","Portugal"
"915","http://www.wikidata.org/entity/Q31911550","Barreiro","Point(-9.0725 38.663055555)",NA,NA,"http://www.wikidata.org/entity/Q45","Portugal"
"916","http://www.wikidata.org/entity/Q31912265","Batalha","Point(-8.824722222 39.660277777)",NA,NA,"http://www.wikidata.org/entity/Q45","Portugal"
"917","http://www.wikidata.org/entity/Q31924170","Bombarral","Point(-9.158055555 39.267222222)",NA,NA,"http://www.wikidata.org/entity/Q45","Portugal"
"918","http://www.wikidata.org/entity/Q31924457","Borba","Point(-7.454722222 38.805555555)",NA,NA,"http://www.wikidata.org/entity/Q45","Portugal"
"919","http://www.wikidata.org/entity/Q39260185","Maastricht","Point(5.68889 50.84833)",NA,NA,"http://www.wikidata.org/entity/Q55","Netherlands"
"920","http://www.wikidata.org/entity/Q41795540","The Hague","Point(4.29861 52.07667)",NA,NA,"http://www.wikidata.org/entity/Q55","Netherlands"
"921","http://www.wikidata.org/entity/Q47461088","Magama",NA,"http://www.wikidata.org/entity/Q5977260","Ruhuna",NA,NA
"922","http://www.wikidata.org/entity/Q49286541","Marinha Grande","Point(-8.932222222 39.747777777)",NA,NA,"http://www.wikidata.org/entity/Q45","Portugal"
"923","http://www.wikidata.org/entity/Q49344178","Alter do Chão","Point(-7.65893 39.19741)",NA,NA,"http://www.wikidata.org/entity/Q45","Portugal"
"924","http://www.wikidata.org/entity/Q49755159","Saipan","Point(145.7545 15.21233)",NA,NA,"http://www.wikidata.org/entity/Q30","United States of America"
"925","http://www.wikidata.org/entity/Q70591145","Bo",NA,NA,NA,"http://www.wikidata.org/entity/Q128938","Shang dynasty"
"926","http://www.wikidata.org/entity/Q97132512","Q97132512","Point(-9.101905 39.500362)",NA,NA,"http://www.wikidata.org/entity/Q45","Portugal"
"927","http://www.wikidata.org/entity/Q98008573","Q98008573",NA,NA,NA,"http://www.wikidata.org/entity/Q171150","Kingdom of Hungary"
"928","http://www.wikidata.org/entity/Q12829733","Belém","Point(-48.503888888 -1.455833333)","http://www.wikidata.org/entity/Q39517","Pará","http://www.wikidata.org/entity/Q155","Brazil"
"929","http://www.wikidata.org/entity/Q12829733","Belém","Point(-48.503888888 -1.455833333)","http://www.wikidata.org/entity/Q7141441","Pará Province","http://www.wikidata.org/entity/Q155","Brazil"
"930","http://www.wikidata.org/entity/Q12829733","Belém","Point(-48.503888888 -1.455833333)","http://www.wikidata.org/entity/Q9696274","Grão-Pará Captaincy","http://www.wikidata.org/entity/Q155","Brazil"
"931","http://www.wikidata.org/entity/Q15941322","Bahía Negra",NA,"http://www.wikidata.org/entity/Q3321191","Bahía Negra","http://www.wikidata.org/entity/Q733","Paraguay"
"932","http://www.wikidata.org/entity/Q18342086","Oyo-Ile","Point(3.936055555 7.843611111)","http://www.wikidata.org/entity/Q849623","Oyo Empire","http://www.wikidata.org/entity/Q1033","Nigeria"
"933","http://www.wikidata.org/entity/Q23986680","Carmona","Point(-5.64608 37.47125)","http://www.wikidata.org/entity/Q63092","Carmona","http://www.wikidata.org/entity/Q29","Spain"
"934","http://www.wikidata.org/entity/Q24008400","Laguardia","Point(-2.5823 42.5549)","http://www.wikidata.org/entity/Q303629","Laguardia, Álava","http://www.wikidata.org/entity/Q29","Spain"
"935","http://www.wikidata.org/entity/Q24009567","Mediona","Point(1.61222 41.47798)","http://www.wikidata.org/entity/Q686790","Mediona","http://www.wikidata.org/entity/Q29","Spain"
"936","http://www.wikidata.org/entity/Q24009568","Mataró","Point(2.4445 41.54211)","http://www.wikidata.org/entity/Q11492","Mataró","http://www.wikidata.org/entity/Q29","Spain"
"937","http://www.wikidata.org/entity/Q24009576","Jorba","Point(1.5475 41.60193)","http://www.wikidata.org/entity/Q15951","Jorba","http://www.wikidata.org/entity/Q29","Spain"
"938","http://www.wikidata.org/entity/Q24009579","Castellolí","Point(1.70057 41.59829)","http://www.wikidata.org/entity/Q15946","Castellolí","http://www.wikidata.org/entity/Q29","Spain"
"939","http://www.wikidata.org/entity/Q24012017","Tavertet","Point(2.41859 41.99572)","http://www.wikidata.org/entity/Q13852","Tavertet","http://www.wikidata.org/entity/Q29","Spain"
"940","http://www.wikidata.org/entity/Q24012988","Térmens","Point(0.76667 41.71667)","http://www.wikidata.org/entity/Q1766633","Térmens","http://www.wikidata.org/entity/Q29","Spain"
"941","http://www.wikidata.org/entity/Q24013016","Golmés","Point(0.93125 41.63354)","http://www.wikidata.org/entity/Q631603","Golmés","http://www.wikidata.org/entity/Q29","Spain"
"942","http://www.wikidata.org/entity/Q24013017","Fulleda","Point(1.02395 41.46334)","http://www.wikidata.org/entity/Q1650308","Fulleda","http://www.wikidata.org/entity/Q29","Spain"
"943","http://www.wikidata.org/entity/Q24013021","Farrera","Point(1.27216 42.49654)","http://www.wikidata.org/entity/Q12676","Farrera","http://www.wikidata.org/entity/Q29","Spain"
"944","http://www.wikidata.org/entity/Q24013984","Taradell","Point(2.28662 41.87495)","http://www.wikidata.org/entity/Q13850","Taradell","http://www.wikidata.org/entity/Q29","Spain"
"945","http://www.wikidata.org/entity/Q24015201","Deltebre","Point(0.70835 40.71944)","http://www.wikidata.org/entity/Q967830","Deltebre","http://www.wikidata.org/entity/Q29","Spain"
"946","http://www.wikidata.org/entity/Q24015218","Cunit","Point(1.63645 41.19829)","http://www.wikidata.org/entity/Q474489","Cunit","http://www.wikidata.org/entity/Q29","Spain"
"947","http://www.wikidata.org/entity/Q24015219","Creixell","Point(1.44032 41.16618)","http://www.wikidata.org/entity/Q1020556","Creixell","http://www.wikidata.org/entity/Q29","Spain"
"948","http://www.wikidata.org/entity/Q24015229","Botarell","Point(0.98919 41.13627)","http://www.wikidata.org/entity/Q1248482","Botarell","http://www.wikidata.org/entity/Q29","Spain"
"949","http://www.wikidata.org/entity/Q24019167","Torrent","Point(3.12684 41.95243)","http://www.wikidata.org/entity/Q13572","Torrent","http://www.wikidata.org/entity/Q29","Spain"
"950","http://www.wikidata.org/entity/Q24019173","Sarrià de Ter","Point(2.83333 42.01667)","http://www.wikidata.org/entity/Q13456","Sarrià de Ter","http://www.wikidata.org/entity/Q29","Spain"
"951","http://www.wikidata.org/entity/Q24019200","Hostalric","Point(2.63333 41.75)","http://www.wikidata.org/entity/Q13643","Hostalric","http://www.wikidata.org/entity/Q29","Spain"
